symbol,date,open,high,low,close,volume,quote_volume,trades,taker_buy_vol,taker_buy_quote,daily_return_pct,price_range_pct,buy_sell_ratio,taker_buy_pct,volume_usd_mil,sma_7,sma_30,sma_90,sma_200,volatility_7d,volatility_30d,vol_sma_7,vol_sma_30,price_vol_ratio
AAVEUSDT,2022-11-24,58.5,60.1,57.3,58.2,131257.362,7678936.1437,24651,65581.703,3839359.6344,-0.5128,4.8866,0.9986,49.96,7.68,57.614286,71.086667,77.078889,82.3535,2.2913,7.1818,13593141.07,16430300.46,7.58e-06
AAVEUSDT,2022-11-25,58.1,60.5,56.7,59.2,172823.625,10158945.6503,27956,84127.911,4946471.8715,1.7182,6.7019,0.9485,48.68,10.16,57.728571,70.276667,76.825556,82.153,2.3842,7.1787,13978421.95,16236391.6,5.83e-06
AAVEUSDT,2022-11-26,59.1,62.5,59.1,61.8,201160.874,12209499.3244,34262,107661.996,6538620.5715,4.3919,5.753,1.1515,53.52,12.21,58.171429,69.623333,76.638889,81.936,2.8659,7.2351,15136910.74,16092961.25,5.06e-06
AAVEUSDT,2022-11-27,61.7,63.4,59.9,61.5,301776.958,18692126.8865,39192,168198.228,10413737.9696,-0.4854,5.8431,1.2592,55.74,18.69,58.942857,68.87,76.368889,81.831,1.8963,7.1964,15998874.88,16455221.88,3.29e-06
AAVEUSDT,2022-11-28,61.5,62.6,58.5,60.2,158701.234,9541123.3951,29576,74519.922,4480817.3502,-2.1138,7.0085,0.8852,46.96,9.54,59.557143,68.03,76.098889,81.7465,2.2426,7.1866,15877001.23,16456485.88,6.31e-06
AAVEUSDT,2022-11-29,60.1,62.5,59.5,61.6,116656.424,7152763.5885,19822,55213.657,3387468.8859,2.3256,5.042,0.8986,47.33,7.15,60.142857,67.286667,75.841111,81.642,2.18,7.2084,11293219.85,16513407.73,8.61e-06
AAVEUSDT,2022-11-30,61.6,66.0,61.6,65.3,183829.887,11779141.5177,37313,95285.746,6102392.5199,6.0065,7.1429,1.0761,51.83,11.78,61.114286,66.666667,75.606667,81.535,2.897,7.3131,11030362.36,16600239.65,5.54e-06
AAVEUSDT,2022-12-01,65.3,65.5,63.0,63.6,101872.218,6529389.0607,19557,50828.168,3258666.324,-2.6034,3.9683,0.9958,49.89,6.53,61.885714,65.98,75.331111,81.3925,3.2407,7.3202,10866141.35,16556773.23,9.74e-06
AAVEUSDT,2022-12-02,63.7,65.8,62.2,65.7,118425.765,7627979.9109,23027,60966.863,3929869.956,3.3019,5.7878,1.0611,51.48,7.63,62.814286,65.486667,75.093333,81.3015,3.3273,7.3197,10504574.81,16432139.46,8.61e-06
AAVEUSDT,2022-12-03,65.7,66.4,62.5,62.8,87857.443,5650582.3333,15111,42386.51,2727059.708,-4.414,6.24,0.9322,48.24,5.65,62.957143,64.79,74.804444,81.1525,3.7142,7.3068,9567586.67,16246787.67,1.111e-05
AAVEUSDT,2022-12-04,62.7,64.6,62.7,64.4,61920.918,3953705.5515,10482,32273.208,2060849.9457,2.5478,3.0303,1.0886,52.12,3.95,63.371429,63.783333,74.507778,81.065,3.7852,6.8662,7462097.91,15344698.01,1.629e-05
AAVEUSDT,2022-12-05,64.4,67.3,63.8,64.4,114181.533,7457402.6005,24043,58830.47,3846183.5064,0.0,5.4859,1.0629,51.52,7.46,63.971429,62.72,74.294444,80.928,3.6011,6.8484,7164423.51,15001656.86,8.64e-06
AAVEUSDT,2022-12-06,64.4,65.6,62.7,64.0,77089.109,4915192.7131,14702,36886.46,2351721.5873,-0.6211,4.6252,0.9175,47.85,4.92,64.314286,61.973333,74.033333,80.797,3.5958,6.6251,6844770.53,14553307.63,1.302e-05
AAVEUSDT,2022-12-07,64.0,64.1,60.1,61.4,138823.25,8613585.0618,24959,64690.296,4015553.9147,-4.0625,6.6556,0.8726,46.6,8.61,63.757143,61.11,73.735556,80.6475,3.0456,6.6424,6392548.18,14277089.68,7.13e-06
AAVEUSDT,2022-12-08,61.4,63.5,60.4,62.8,78099.435,4824845.5937,12509,40802.931,2522532.8627,2.2801,5.1325,1.094,52.24,4.82,63.642857,60.796667,73.42,80.491,3.1313,5.9006,6149041.97,12869003.61,1.302e-05
AAVEUSDT,2022-12-09,62.9,63.4,61.0,61.5,92191.065,5745601.7932,14092,39982.656,2491819.7387,-2.0701,3.9344,0.7658,43.37,5.75,63.042857,60.91,73.073333,80.302,2.7871,4.6704,5880130.81,12051050.14,1.07e-05
AAVEUSDT,2022-12-10,61.5,62.1,61.1,61.4,31571.55,1947420.9916,6083,15019.359,926692.2631,-0.1626,1.6367,0.9074,47.57,1.95,62.842857,60.69,72.737778,80.076,2.3191,3.4362,5351107.76,11088453.22,3.153e-05
AAVEUSDT,2022-12-11,61.4,61.6,59.2,59.6,44747.72,2716619.2141,8134,19084.019,1158455.6967,-2.9316,4.0541,0.7436,42.65,2.72,62.157143,60.543333,72.39,79.8635,2.114,3.3103,5174381.14,10573037.83,2.194e-05
AAVEUSDT,2022-12-12,59.6,60.9,58.1,60.1,84621.673,5014726.0924,13304,40695.045,2411343.6488,0.8389,4.8193,0.9264,48.09,5.01,61.542857,60.61,72.135556,79.659,2.2072,2.8395,4825427.35,9759882.0,1.198e-05
AAVEUSDT,2022-12-13,60.2,63.9,58.1,62.0,146228.951,8952378.1217,25849,71514.553,4382278.6787,3.1614,9.9828,0.9572,48.91,8.95,61.257143,60.79,71.894444,79.507,2.7101,2.8425,5402168.12,9460930.71,6.93e-06
AAVEUSDT,2022-12-14,62.0,63.5,61.1,62.6,95833.182,5988562.476,19759,49656.413,3104272.1692,0.9677,3.928,1.0754,51.82,5.99,61.428571,60.903333,71.717778,79.3425,2.203,2.7304,5027164.9,9118892.18,1.045e-05
AAVEUSDT,2022-12-15,62.6,63.1,60.5,60.9,84783.066,5230924.2172,14467,42423.031,2616857.0643,-2.7157,4.2975,1.0015,50.04,5.23,61.157143,60.9,71.513333,79.1695,2.2622,2.7278,5085176.13,8858129.94,1.164e-05
AAVEUSDT,2022-12-16,60.9,61.2,53.7,54.8,130649.161,7494312.8271,28935,64010.849,3667110.5126,-10.0164,13.9665,0.9606,48.99,7.49,60.2,60.78,71.217778,78.8565,4.3034,3.2012,5334991.99,8794849.53,7.31e-06
AAVEUSDT,2022-12-17,54.7,55.9,53.1,55.5,88781.868,4857979.3694,20531,38893.508,2129943.4499,1.2774,5.2731,0.7796,43.81,4.86,59.357143,60.68,71.023333,78.5695,4.4138,3.2115,5750786.05,8740226.53,1.142e-05
AAVEUSDT,2022-12-18,55.6,56.6,54.8,55.8,34034.889,1894949.0786,9207,17584.584,979617.4197,0.5405,3.2847,1.069,51.67,1.89,58.814286,60.593333,70.794444,78.317,4.401,3.2138,5633404.6,8554658.85,2.945e-05
AAVEUSDT,2022-12-19,55.9,56.6,53.0,53.7,69955.397,3841940.5582,16556,35324.026,1939533.3928,-3.7634,6.7925,1.02,50.5,3.84,57.9,60.426667,70.568889,78.031,4.4502,3.2798,5465863.81,8546054.27,1.398e-05
AAVEUSDT,2022-12-20,53.8,56.3,53.1,55.7,113843.754,6281042.2196,18400,60949.595,3370853.1646,3.7244,6.0264,1.1523,53.54,6.28,57.0,60.413333,70.392222,77.775,4.5525,3.2587,5084244.39,8333476.41,8.87e-06
AAVEUSDT,2022-12-21,55.7,56.5,54.7,56.0,67834.068,3770874.0724,10798,33521.682,1864004.0038,0.5386,3.2907,0.977,49.42,3.77,56.057143,60.416667,70.162222,77.5205,4.5177,3.2592,4767431.76,8112697.59,1.485e-05
AAVEUSDT,2022-12-22,56.0,56.1,53.6,55.7,50998.146,2806161.9607,11580,27610.038,1521536.4105,-0.5357,4.6642,1.1805,54.14,2.81,55.314286,60.356667,69.924444,77.2805,4.494,3.2171,4421037.16,6898261.88,1.985e-05
AAVEUSDT,2022-12-23,55.7,56.2,54.2,54.6,38115.439,2101732.0888,8369,19855.935,1094556.3459,-1.9749,3.69,1.0874,52.09,2.1,55.285714,60.226667,69.697778,77.0235,2.3955,3.2172,3650668.48,6514348.15,2.598e-05
AAVEUSDT,2022-12-24,54.6,54.8,54.1,54.4,14562.215,792358.557,3359,6622.543,360395.3532,-0.3663,1.2939,0.8341,45.48,0.79,55.128571,60.1,69.484444,76.799,2.3258,3.2168,3069865.51,6284795.56,6.866e-05
AAVEUSDT,2022-12-25,54.3,55.5,53.8,54.4,62436.694,3409566.3489,10496,35817.248,1956605.8226,0.0,3.1599,1.3455,57.37,3.41,54.928571,59.94,69.242222,76.5885,2.3036,3.1972,3286239.4,6059816.25,1.596e-05
AAVEUSDT,2022-12-26,54.5,56.1,54.2,56.0,32855.905,1819934.7604,6367,16344.189,905718.4753,2.9412,3.5055,0.9899,49.75,1.82,55.257143,59.746667,69.013333,76.389,2.019,3.1352,2997381.43,5713497.43,3.077e-05
AAVEUSDT,2022-12-27,55.9,58.3,55.5,57.5,85177.536,4856029.9935,16914,43528.387,2482696.7976,2.6786,5.045,1.0451,51.1,4.86,55.514286,59.613333,68.798889,76.2355,1.7748,3.1809,2793808.25,5252294.2,1.184e-05
AAVEUSDT,2022-12-28,57.5,57.8,53.2,53.8,75188.811,4157631.1584,15135,36462.583,2015324.0511,-6.4348,8.6466,0.9415,48.49,4.16,55.2,59.4,68.542222,76.1185,3.1519,3.3643,2849059.27,5072844.46,1.294e-05
AAVEUSDT,2022-12-29,53.8,55.0,53.5,54.5,54957.204,2985662.9314,10367,28155.866,1529687.1417,1.3011,2.8037,1.0505,51.23,2.99,55.028571,59.163333,68.318889,76.0395,3.2267,3.3417,2874702.26,4933941.11,1.825e-05
AAVEUSDT,2022-12-30,54.5,54.8,51.4,52.4,162992.997,8568037.4214,16673,65005.907,3413896.9876,-3.8532,6.6148,0.6634,39.88,8.57,54.714286,58.733333,68.073333,76.002,3.4621,3.1755,3798460.17,4826904.3,6.12e-06
AAVEUSDT,2022-12-31,52.5,53.4,51.6,52.0,61852.716,3235242.6762,8575,33546.844,1755152.9433,-0.7634,3.4884,1.1852,54.24,3.24,54.371429,58.346667,67.844444,75.9515,3.4621,3.1547,4147443.61,4717099.42,1.607e-05
AAVEUSDT,2023-01-01,52.0,52.4,51.1,52.2,37387.113,1934278.6284,6314,16786.872,868589.2717,0.3846,2.544,0.8149,44.9,1.93,54.057143,57.896667,67.585556,75.8795,3.4761,3.0736,3936688.22,4527309.38,2.699e-05
AAVEUSDT,2023-01-02,52.2,54.1,51.3,53.0,77655.562,4134302.5581,13562,44580.969,2376319.8654,1.5326,5.4581,1.3479,57.41,4.13,53.628571,57.57,67.297778,75.8615,3.2763,3.0182,4267312.2,4476766.72,1.282e-05
AAVEUSDT,2023-01-03,52.9,53.6,52.1,53.0,44009.777,2324404.175,11134,21590.191,1140638.5564,0.0,2.8791,0.963,49.06,2.32,52.985714,57.19,67.011111,75.8395,2.9513,2.9643,3905651.36,4422456.68,2.28e-05
AAVEUSDT,2023-01-04,53.1,58.1,52.6,56.9,190267.266,10643928.8471,30860,100038.908,5584558.1729,7.3585,10.4563,1.1087,52.58,10.64,53.428571,56.94,66.782222,75.876,3.3836,3.3013,4832265.32,4528674.22,5.35e-06
AAVEUSDT,2023-01-05,56.8,57.0,54.9,55.4,77565.32,4315664.4254,15460,35514.004,1976957.5706,-2.6362,3.8251,0.8445,45.79,4.32,53.557143,56.653333,66.555556,75.8825,3.6157,3.3272,5022265.53,4508689.94,1.284e-05
AAVEUSDT,2023-01-06,55.4,56.8,54.0,56.4,81416.289,4504549.8811,17417,40326.43,2234201.3187,1.8051,5.1852,0.9814,49.53,4.5,54.128571,56.486667,66.353333,75.8565,3.136,3.2781,4441767.31,4371722.1,1.252e-05
AAVEUSDT,2023-01-07,56.4,56.9,55.7,56.0,61934.253,3480506.6556,12184,27499.391,1546148.4287,-0.7092,2.1544,0.7986,44.4,3.48,54.7,56.26,66.136667,75.8045,3.1307,3.2445,4476805.02,4326910.8,1.609e-05
AAVEUSDT,2023-01-08,56.0,59.7,55.3,59.3,129194.411,7492075.4322,25308,65726.683,3814423.9857,5.8929,7.9566,1.0356,50.87,7.49,55.714286,56.186667,65.977778,75.7915,3.5795,3.4182,5270776.0,4385126.59,7.92e-06
AAVEUSDT,2023-01-09,59.3,63.1,59.0,61.1,200379.193,12311809.6298,32154,97881.552,6015016.7249,3.0354,6.9492,0.955,48.85,12.31,56.871429,56.176667,65.863333,75.757,3.5994,3.4646,6438991.29,4730606.21,4.96e-06
AAVEUSDT,2023-01-10,61.2,62.9,59.6,61.9,113253.41,6956468.5825,21912,56131.595,3447809.4985,1.3093,5.5369,0.9827,49.56,6.96,58.142857,56.253333,65.755556,75.7115,3.5044,3.4253,7100714.78,4871934.52,8.9e-06
AAVEUSDT,2023-01-11,61.9,64.7,59.9,64.2,88200.147,5464478.032,21478,47591.94,2954255.845,3.7157,8.0134,1.172,53.96,5.46,59.185714,56.39,65.68,75.6825,2.8331,3.4841,6360793.23,4886926.26,1.175e-05
AAVEUSDT,2023-01-12,64.1,68.6,63.4,67.8,280684.821,18657326.2678,61584,148262.948,9873337.8428,5.6075,8.2019,1.1196,52.82,18.66,60.957143,56.583333,65.623333,75.694,2.3703,3.5811,8409602.07,5210424.53,3.63e-06
AAVEUSDT,2023-01-13,67.7,73.2,66.7,71.1,194695.408,13459644.5749,45593,97171.531,6714360.2691,4.8673,9.7451,0.9964,49.91,13.46,63.057143,56.866667,65.614444,75.722,2.4059,3.6735,9688901.31,5459460.6,5.28e-06
AAVEUSDT,2023-01-14,71.2,81.2,71.1,75.9,388827.373,29743043.6981,98335,192781.616,14754077.454,6.7511,14.2053,0.9834,49.58,29.74,65.9,57.366667,65.615556,75.801,1.8839,3.7931,13440692.32,6276531.25,2.55e-06
AAVEUSDT,2023-01-15,75.8,82.9,72.8,79.2,361135.537,28158180.0574,90563,183748.225,14336812.9174,4.3478,13.8736,1.0359,50.88,28.16,68.742857,58.18,65.618889,75.8975,1.7746,3.2471,16392992.98,6965326.82,2.81e-06
AAVEUSDT,2023-01-16,79.3,82.6,76.4,80.5,245922.65,19581387.2656,69491,107563.641,8569873.4122,1.6414,8.1152,0.7774,43.74,19.58,71.514286,59.013333,65.596667,76.015,1.9959,3.2477,17431504.07,7456107.08,4.11e-06
AAVEUSDT,2023-01-17,80.6,91.3,78.5,85.6,418816.125,35965744.7202,107152,213444.246,18335919.5895,6.3354,16.3057,1.0393,50.96,35.97,74.9,60.006667,65.627778,76.161,1.7398,3.3711,21575686.37,8591800.27,2.38e-06
AAVEUSDT,2023-01-18,85.6,90.7,77.3,81.9,395265.09,33026097.4269,104640,191120.05,15965254.0338,-4.3224,17.3351,0.9362,48.35,33.03,77.428571,60.946667,65.641111,76.281,3.8774,3.4026,25513060.57,9564605.5,2.48e-06
AAVEUSDT,2023-01-19,82.0,83.7,77.7,81.3,176307.813,14137710.5828,45889,85190.241,6831953.2795,-0.7326,7.722,0.9349,48.32,14.14,79.357143,61.8,65.632222,76.399,4.0673,3.3981,24867401.19,9826494.45,5.75e-06
AAVEUSDT,2023-01-20,81.2,88.5,79.7,87.6,176045.827,14741344.1434,51955,88271.613,7397539.5696,7.7491,11.0414,1.0057,50.14,14.74,81.714286,62.853333,65.692222,76.5215,4.4512,3.5902,25050501.13,10192176.78,5.94e-06
AAVEUSDT,2023-01-21,87.6,89.2,84.1,84.5,167010.363,14474756.8759,53027,82485.098,7153483.6381,-3.5388,6.0642,0.9759,49.39,14.47,82.942857,63.813333,65.644444,76.6405,4.7381,3.6913,22869317.3,10581129.95,5.84e-06
AAVEUSDT,2023-01-22,84.5,90.2,83.4,85.4,194156.227,16855600.502,63716,100235.186,8714160.9393,1.0651,8.1535,1.0672,51.63,16.86,83.828571,64.84,65.647778,76.7525,4.5855,3.6349,21254663.07,11072925.56,5.07e-06
AAVEUSDT,2023-01-23,85.3,90.2,84.5,86.6,165259.17,14366733.0083,54460,85007.448,7397106.9672,1.4052,6.7456,1.0593,51.44,14.37,84.7,65.913333,65.7,76.8295,4.5823,3.6168,20509712.47,11525404.71,6.03e-06
AAVEUSDT,2023-01-24,86.6,88.5,78.8,79.9,188893.013,15935081.5966,54707,88256.268,7450984.403,-7.7367,12.3096,0.877,46.72,15.94,83.885714,66.763333,65.66,76.871,4.9904,3.9929,17648189.16,11942921.88,5.01e-06
AAVEUSDT,2023-01-25,79.9,87.6,78.1,85.7,187792.423,15421481.0796,61883,97510.385,8010098.483,7.2591,12.1639,1.0801,51.92,15.42,84.428571,67.753333,65.707778,76.89,5.5452,4.1272,15133243.97,12396306.76,5.56e-06
AAVEUSDT,2023-01-26,85.7,90.7,85.1,88.8,226599.703,19811611.9152,69662,113375.786,9916881.5064,3.6173,6.5805,1.0013,50.03,19.81,85.5,68.796667,65.76,76.945,5.5908,4.1399,15943801.3,12894826.16,4.48e-06
AAVEUSDT,2023-01-27,88.8,89.7,85.2,87.2,154505.255,13475057.5822,48261,85799.003,7485732.3245,-1.8018,5.2817,1.2488,55.53,13.48,85.442857,69.91,65.78,77.0315,4.9075,3.9122,15762903.22,13205407.04,6.47e-06
AAVEUSDT,2023-01-28,87.3,88.2,83.2,84.3,133647.248,11432290.717,33488,61882.018,5296279.0935,-3.3257,6.0096,0.8623,46.3,11.43,85.414286,70.903333,65.784444,77.111,4.8823,4.0181,15328265.2,13486961.3,7.37e-06
AAVEUSDT,2023-01-29,84.2,88.5,83.4,87.6,121578.55,10558476.0955,35471,62637.937,5442848.9616,3.9146,6.1151,1.0627,51.52,10.56,85.728571,72.076667,65.825556,77.1505,5.0934,3.9072,14428676.0,13553309.25,8.3e-06
AAVEUSDT,2023-01-30,87.7,88.4,79.2,81.2,150957.555,12544834.304,45491,71282.442,5916072.4078,-7.3059,11.6162,0.8947,47.22,12.54,84.957143,73.05,65.792222,77.1,5.8382,4.2249,14168404.76,13863628.98,6.47e-06
AAVEUSDT,2023-01-31,81.2,83.8,80.2,82.9,100339.276,8214265.6007,29319,49808.282,4078512.5731,2.0936,4.4888,0.9857,49.64,8.21,85.385714,74.073333,65.818889,77.0625,5.0056,4.2197,13065431.04,14072961.87,1.009e-05
AAVEUSDT,2023-02-01,82.9,88.5,80.3,88.3,163145.606,13698886.5437,50975,81217.472,6841713.4691,6.5139,10.2117,0.9913,49.78,13.7,85.757143,75.25,65.87,77.0395,4.8467,4.3123,12819346.11,14391781.34,6.45e-06
AAVEUSDT,2023-02-02,88.4,93.4,87.7,88.3,272475.043,24748971.613,78289,132545.16,12039803.9921,0.0,6.4994,0.9472,48.64,24.75,85.685714,76.426667,65.8,77.04,4.6515,4.3123,13524683.21,15139266.92,3.57e-06
AAVEUSDT,2023-02-03,88.3,94.5,86.9,91.2,258109.593,23340505.997,65357,135553.098,12268694.5576,3.2843,8.7457,1.106,52.52,23.34,86.257143,77.57,65.743333,77.015,4.7176,4.194,14934032.98,15562486.16,3.91e-06
AAVEUSDT,2023-02-04,91.1,92.1,88.1,89.0,136311.893,12250193.8735,29840,69156.676,6214379.3399,-2.4123,4.5403,1.0298,50.73,12.25,86.928571,78.69,65.772222,76.9815,4.5976,4.1862,15050876.29,15826970.48,7.27e-06
AAVEUSDT,2023-02-05,89.0,89.2,83.3,85.7,114957.493,9881393.4598,36594,55648.553,4779430.8072,-3.7079,7.0828,0.9383,48.41,9.88,86.657143,79.666667,65.754444,76.956,4.6585,4.2999,14954150.2,16006198.59,8.67e-06
AAVEUSDT,2023-02-06,85.6,87.8,83.3,84.1,62131.202,5336015.8439,29664,30733.546,2640503.0073,-1.867,5.4022,0.9788,49.47,5.34,87.071429,80.603333,65.886667,76.8995,3.6165,4.3255,13924318.99,16068048.9,1.576e-05
AAVEUSDT,2023-02-07,84.1,89.3,84.0,88.7,96193.123,8341582.3307,33767,48804.335,4234992.2149,5.4697,6.3095,1.0299,50.74,8.34,87.9,81.583333,66.226667,76.895,4.0541,4.3112,13942507.09,16096365.8,1.063e-05
AAVEUSDT,2023-02-08,88.7,90.2,84.5,87.0,111547.485,9838697.5556,37014,55080.435,4862942.6664,-1.9166,6.7456,0.9754,49.38,9.84,87.714286,82.446667,66.437778,76.883,3.3477,4.3427,13391051.52,16013928.73,8.84e-06
AAVEUSDT,2023-02-09,87.0,91.0,76.2,77.8,394508.623,33534664.5295,100222,195725.592,16666928.1999,-10.5747,19.4226,0.9846,49.61,33.53,86.214286,82.976667,66.591111,76.819,5.1578,4.8517,14646150.51,16899868.59,2.32e-06
AAVEUSDT,2023-02-10,77.8,80.6,76.6,78.7,167721.29,13192349.7484,41886,83187.881,6548345.255,1.1568,5.2219,0.9841,49.6,13.19,84.428571,83.46,66.82,76.806,4.8716,4.8226,13196413.91,17157464.32,5.97e-06
AAVEUSDT,2023-02-11,78.7,79.5,77.7,79.4,49325.62,3875251.6662,15958,23510.259,1847523.6971,0.8895,2.3166,0.9107,47.66,3.88,83.057143,83.846667,67.073333,76.7975,4.9813,4.7364,11999993.59,16664728.5,2.049e-05
AAVEUSDT,2023-02-12,79.5,80.5,76.2,77.4,55876.815,4412837.588,19966,27134.521,2143813.5324,-2.5189,5.643,0.9441,48.56,4.41,81.871429,84.056667,67.275556,76.711,4.9135,4.7007,11218771.32,16363168.26,1.754e-05
AAVEUSDT,2023-02-13,77.4,84.1,73.6,82.4,458619.614,36656212.4957,125084,232553.518,18618471.4692,6.4599,14.2663,1.0287,50.71,36.66,81.628571,84.273333,67.513333,76.6205,5.7077,4.6874,15693085.13,16593607.22,2.25e-06
AAVEUSDT,2023-02-14,82.5,83.8,78.5,83.1,301472.95,24576260.9157,74800,148602.236,12117986.6089,0.8495,6.7516,0.9721,49.29,24.58,80.828571,84.403333,67.787778,76.5585,5.1938,4.6285,18012324.93,16474209.92,3.38e-06
AAVEUSDT,2023-02-15,83.1,89.6,82.2,89.5,180128.984,15313669.2674,50463,88824.984,7559580.569,7.7016,9.0024,0.9728,49.31,15.31,81.185714,84.703333,68.132222,76.53,6.0528,4.819,18794463.74,16331952.65,5.84e-06
AAVEUSDT,2023-02-16,89.5,90.6,83.7,84.0,216360.631,19123880.7298,61523,101421.882,8964538.9064,-6.1453,8.2437,0.8824,46.88,19.12,82.071429,84.65,68.416667,76.462,4.7948,4.8336,16735780.34,15770557.19,4.39e-06
AAVEUSDT,2023-02-17,84.1,88.4,83.4,86.4,229219.52,19604245.5516,53441,113280.144,9694980.406,2.8571,5.9952,0.9771,49.42,19.6,83.171429,84.8,68.724444,76.411,4.8352,4.7871,17651765.46,15323162.12,4.41e-06
AAVEUSDT,2023-02-18,86.4,91.4,86.4,91.0,136386.179,12152746.1798,40624,70288.111,6267375.7903,5.3241,5.787,1.0634,51.54,12.15,84.828571,85.123333,69.112222,76.3985,5.0371,4.8695,18834264.68,15256996.64,7.49e-06
AAVEUSDT,2023-02-19,91.0,95.5,89.1,90.1,213443.985,19632322.7549,70218,107559.518,9900675.7688,-0.989,7.1829,1.0158,50.39,19.63,86.642857,85.206667,69.492222,76.3745,4.8336,4.678,21008476.84,15420029.26,4.59e-06
AAVEUSDT,2023-02-20,90.0,93.1,86.9,92.0,143575.399,13036575.7404,47217,70907.584,6439925.6638,2.1088,7.1346,0.9758,49.39,13.04,88.014286,85.456667,69.875556,76.3525,4.4751,4.6358,17634243.02,15372089.89,7.06e-06
AAVEUSDT,2023-02-21,92.0,92.8,85.6,87.8,144322.358,12928150.5149,47448,66112.631,5923403.1291,-4.5652,8.4112,0.8453,45.81,12.93,88.685714,85.536667,70.201111,76.2775,5.0695,4.7207,15970227.25,15241174.89,6.79e-06
AAVEUSDT,2023-02-22,87.8,87.8,82.0,85.0,115832.835,9811058.6922,40150,56764.478,4806007.7982,-3.1891,7.0732,0.961,49.01,9.81,88.042857,85.483333,70.498889,76.207,4.2365,4.7546,15184140.02,15089319.08,8.66e-06
AAVEUSDT,2023-02-23,85.1,87.6,83.8,85.6,94497.296,8134899.9271,32017,46003.028,3962586.4552,0.7059,4.5346,0.9486,48.68,8.13,88.271429,85.673333,70.792222,76.1285,3.4814,4.5222,13614285.62,14829313.03,1.052e-05
AAVEUSDT,2023-02-24,85.6,86.8,79.9,81.6,149888.723,12448761.5125,42445,69222.272,5749806.3716,-4.6729,8.6358,0.8581,46.18,12.45,87.585714,85.536667,71.012222,76.0245,3.7224,4.4151,12592073.62,14730222.37,6.55e-06
AAVEUSDT,2023-02-25,81.6,83.7,77.2,80.0,85875.664,6909779.4641,31762,43401.155,3500225.0789,-1.9608,8.4197,1.0218,50.54,6.91,86.014286,85.243333,71.217778,75.935,2.5843,4.3718,11843078.37,14300161.29,1.158e-05
AAVEUSDT,2023-02-26,80.0,82.5,79.7,82.2,48003.557,3896937.8444,16260,22851.992,1855314.6769,2.75,3.5132,0.9086,47.6,3.9,84.885714,85.076667,71.462222,75.7905,3.1112,4.3952,9595166.24,13980890.64,2.109e-05
AAVEUSDT,2023-02-27,82.3,83.6,79.5,80.2,57737.945,4701640.1633,23409,25236.653,2055076.8566,-2.4331,5.1572,0.7765,43.71,4.7,83.2,84.94,71.668889,75.654,2.7433,4.3756,8404461.16,13756535.62,1.706e-05
AAVEUSDT,2023-02-28,80.2,80.3,76.7,77.7,76616.713,6036815.0883,22657,36675.255,2889376.5831,-3.1172,4.6936,0.9182,47.87,6.04,81.757143,84.61,71.806667,75.469,2.558,4.3428,7419984.67,13605813.58,1.287e-05
AAVEUSDT,2023-03-01,77.6,83.2,77.0,82.9,124370.309,10128150.9703,32996,61796.105,5032771.335,6.6924,8.0519,0.9876,49.69,10.13,81.457143,84.666667,72.021111,75.331,3.9491,4.3169,7465283.57,13525257.47,8.19e-06
AAVEUSDT,2023-03-02,82.9,83.1,78.3,79.9,71442.287,5712739.3909,21633,35997.305,2876347.8815,-3.6188,6.1303,1.0156,50.39,5.71,80.642857,84.566667,72.178889,75.193,4.1025,4.3544,7119260.63,13441873.27,1.399e-05
AAVEUSDT,2023-03-03,80.0,80.0,73.0,76.8,112005.329,8464047.3068,34135,52358.703,3953990.844,-3.8798,9.589,0.8778,46.75,8.46,79.957143,84.183333,72.334444,75.0415,3.9907,4.2274,6550015.75,13267378.62,9.07e-06
AAVEUSDT,2023-03-04,76.8,77.5,73.8,75.3,45537.413,3445681.3064,15302,21369.429,1613869.7529,-1.9531,5.0136,0.8842,46.93,3.45,79.285714,83.75,72.455556,74.869,3.9903,4.2364,6055144.58,12557268.95,2.185e-05
AAVEUSDT,2023-03-05,75.3,77.2,74.7,75.0,40751.025,3108567.907,14133,16863.448,1286870.883,-0.3984,3.3467,0.706,41.38,3.11,78.257143,83.21,72.573333,74.743,3.6904,4.1776,5942520.3,11882871.01,2.413e-05
AAVEUSDT,2023-03-06,75.1,77.5,74.2,76.6,49930.427,3793264.8853,17317,23156.832,1759190.212,2.1333,4.4474,0.8649,46.38,3.79,77.742857,82.796667,72.713333,74.6515,3.8455,4.1907,5812752.41,11600973.38,2.019e-05
AAVEUSDT,2023-03-07,76.6,77.8,73.7,75.2,78279.43,5906788.3639,25152,36287.42,2738379.2008,-1.8277,5.5631,0.8642,46.36,5.91,77.385714,82.446667,72.866667,74.6105,3.7336,4.1537,5794177.16,11468486.54,1.273e-05
AAVEUSDT,2023-03-08,75.2,75.5,71.1,71.7,72326.748,5304869.5756,24871,34201.4,2507691.5527,-4.6543,6.1885,0.8971,47.29,5.3,75.785714,82.033333,72.965556,74.555,2.3408,4.2194,5105136.96,11467448.33,1.352e-05
AAVEUSDT,2023-03-09,71.7,74.0,67.0,68.6,106937.575,7610841.6932,32681,48916.09,3475683.7948,-4.3236,10.4478,0.8431,45.74,7.61,74.171429,81.363333,73.044444,74.468,2.4339,4.1239,5376294.43,11443090.31,9.01e-06
