symbol,date,open_interest,open_interest_usd
ZILUSDT,2026-03-05,1325597199.0,5733592.30886271
ZILUSDT,2026-03-06,1258008182.0,5327664.65077
ZILUSDT,2026-03-07,1213535575.0,5017957.46726925
ZILUSDT,2026-03-08,1186014185.0,4827077.73295
ZILUSDT,2026-03-09,1173510896.0,4735116.46536
ZILUSDT,2026-03-10,1130530111.0,4606887.59172278
ZILUSDT,2026-03-11,1094920979.0,4492329.38631952
ZILUSDT,2026-03-12,1073369971.0,4465219.07936
ZILUSDT,2026-03-13,1065588604.0,4505521.7354328
ZILUSDT,2026-03-14,1089627834.0,4445681.56272
ZILUSDT,2026-03-15,1126389429.0,4555884.79568772
ZILUSDT,2026-03-16,1115302049.0,4734591.03425088
ZRXUSDT,2026-02-17,28767233.9,3155765.55883
ZRXUSDT,2026-02-18,28464387.0,3143880.44303907
ZRXUSDT,2026-02-19,28232187.7,2996531.08849651
ZRXUSDT,2026-02-20,28154972.4,2992873.56612
ZRXUSDT,2026-02-21,28133728.1,3136910.68315
ZRXUSDT,2026-02-22,28623730.9,3158113.4776588
ZRXUSDT,2026-02-23,27797637.9,2963228.20014
ZRXUSDT,2026-02-24,29530198.4,3006174.19712
ZRXUSDT,2026-02-25,29688018.2,3057865.8746
ZRXUSDT,2026-02-26,27998489.9,3172228.90567
ZRXUSDT,2026-02-27,27888814.1,3030119.651965
ZRXUSDT,2026-02-28,28129715.6,2860792.07652
ZRXUSDT,2026-03-01,27305452.3,2875399.28917889
ZRXUSDT,2026-03-02,26318297.5,2713416.47225
ZRXUSDT,2026-03-03,26675451.5,2830265.40415
ZRXUSDT,2026-03-04,26357270.6,2719795.41958764
ZRXUSDT,2026-03-05,26713584.8,2867654.97669151
ZRXUSDT,2026-03-06,25167780.7,2716886.33931228
ZRXUSDT,2026-03-07,24820718.7,2561498.16984
ZRXUSDT,2026-03-08,25026847.0,2528878.04833867
ZRXUSDT,2026-03-09,25218435.0,2555901.5008362
ZRXUSDT,2026-03-10,26112137.8,2862842.09030281
ZRXUSDT,2026-03-11,25492436.6,2726373.77692524
ZRXUSDT,2026-03-12,25499570.1,2684800.26666301
ZRXUSDT,2026-03-13,25301025.8,2671788.32448
ZRXUSDT,2026-03-14,25004228.2,2657949.45766
ZRXUSDT,2026-03-15,24340470.9,2560193.77108163
ZRXUSDT,2026-03-16,24181244.2,2594647.50266
